dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,cnt_category,temp_category,cnt_binned,temp_binned
2012-04-08,10997,2,1,4,8,0,0,0,1,16.400000000000002,20.455000000000002,30.0,12.998000000000001,19,65,84,Medium,Mild,Medium,Mild
2012-04-08,10998,2,1,4,9,0,0,0,1,18.04,21.97,26.0,15.001299999999999,71,108,179,Medium,Mild,Medium,Mild
2012-04-08,10999,2,1,4,10,0,0,0,1,20.5,24.240000000000002,25.0,15.001299999999999,113,186,299,High,Mild,High,Mild
2012-04-08,11000,2,1,4,11,0,0,0,1,20.5,24.240000000000002,25.0,19.0012,195,209,404,High,Mild,High,Mild
2012-04-08,11001,2,1,4,12,0,0,0,1,22.14,25.759999999999998,24.0,16.997899999999998,198,259,457,High,Mild,High,Mild
2012-04-08,11002,2,1,4,13,0,0,0,1,23.779999999999998,27.275,23.0,11.0014,229,254,483,High,Mild,High,Mild
2012-04-08,11003,2,1,4,14,0,0,0,1,24.599999999999998,29.544999999999998,18.0,30.002599999999997,254,249,503,High,Mild,High,Mild
2012-04-08,11004,2,1,4,15,0,0,0,1,25.419999999999998,30.305,17.0,23.9994,260,226,486,High,Hot,High,Hot
2012-04-08,11005,2,1,4,16,0,0,0,1,26.240000000000002,30.305,19.0,22.0028,232,244,476,High,Hot,High,Hot
2012-04-08,11006,2,1,4,17,0,0,0,1,25.419999999999998,30.305,22.0,19.999499999999998,185,226,411,High,Hot,High,Hot
2012-04-08,11007,2,1,4,18,0,0,0,1,25.419999999999998,30.305,25.0,22.0028,151,159,310,High,Hot,High,Hot
2012-04-08,11008,2,1,4,19,0,0,0,1,24.599999999999998,30.305,23.0,26.0027,89,187,276,High,Mild,High,Mild
2012-04-08,11009,2,1,4,20,0,0,0,1,22.96,26.515,28.000000000000004,27.999299999999998,65,146,211,High,Mild,High,Mild
2012-04-08,11010,2,1,4,21,0,0,0,1,21.32,25.0,34.0,15.001299999999999,53,77,130,Medium,Mild,Medium,Mild
2012-04-08,11011,2,1,4,22,0,0,0,1,20.5,24.240000000000002,36.0,15.001299999999999,33,85,118,Medium,Mild,Medium,Mild
2012-04-08,11012,2,1,4,23,0,0,0,1,20.5,24.240000000000002,39.0,16.997899999999998,10,41,51,Medium,Mild,Medium,Mild
2012-04-09,11013,2,1,4,0,0,1,1,1,19.68,23.485,39.0,19.0012,8,29,37,Low,Mild,Low,Mild
2012-04-09,11014,2,1,4,1,0,1,1,1,18.86,22.725,41.0,8.9981,4,12,16,Low,Mild,Low,Mild
2012-04-09,11015,2,1,4,2,0,1,1,1,18.86,22.725,31.0,12.998000000000001,2,4,6,Low,Mild,Low,Mild
2012-04-09,11016,2,1,4,3,0,1,1,1,18.04,21.97,30.0,11.0014,0,3,3,Low,Mild,Low,Mild
2012-04-09,11017,2,1,4,4,0,1,1,1,18.04,21.97,24.0,12.998000000000001,2,3,5,Low,Mild,Low,Mild
2012-04-09,11018,2,1,4,5,0,1,1,1,18.04,21.97,24.0,12.998000000000001,2,30,32,Low,Mild,Low,Mild
2012-04-09,11019,2,1,4,6,0,1,1,1,17.22,21.21,26.0,15.001299999999999,3,108,111,Medium,Mild,Medium,Mild
2012-04-09,11020,2,1,4,7,0,1,1,1,17.22,21.21,28.000000000000004,12.998000000000001,11,320,331,High,Mild,High,Mild
2012-04-09,11021,2,1,4,8,0,1,1,1,18.04,21.97,30.0,12.998000000000001,22,595,617,High,Mild,High,Mild
2012-04-09,11022,2,1,4,9,0,1,1,1,18.86,22.725,31.0,23.9994,50,236,286,High,Mild,High,Mild
2012-04-09,11023,2,1,4,10,0,1,1,1,20.5,24.240000000000002,27.0,32.9975,65,113,178,Medium,Mild,Medium,Mild
2012-04-09,11024,2,1,4,11,0,1,1,1,21.32,25.0,27.0,27.999299999999998,96,127,223,High,Mild,High,Mild
2012-04-09,11025,2,1,4,12,0,1,1,1,22.14,25.759999999999998,28.000000000000004,47.9988,94,186,280,High,Mild,High,Mild
2012-04-09,11026,2,1,4,13,0,1,1,1,22.14,25.759999999999998,28.000000000000004,39.000699999999995,108,173,281,High,Mild,High,Mild
2012-04-09,11027,2,1,4,14,0,1,1,1,22.96,26.515,28.000000000000004,36.9974,66,152,218,High,Mild,High,Mild
2012-04-09,11028,2,1,4,15,0,1,1,1,23.779999999999998,27.275,28.000000000000004,36.9974,82,173,255,High,Mild,High,Mild
2012-04-09,11029,2,1,4,16,0,1,1,1,22.96,26.515,30.0,27.999299999999998,81,310,391,High,Mild,High,Mild
2012-04-09,11030,2,1,4,17,0,1,1,1,22.14,25.759999999999998,32.0,27.999299999999998,67,565,632,High,Mild,High,Mild
2012-04-09,11031,2,1,4,18,0,1,1,1,22.14,25.759999999999998,34.0,19.999499999999998,60,586,646,High,Mild,High,Mild
2012-04-09,11032,2,1,4,19,0,1,1,1,21.32,25.0,34.0,23.9994,35,386,421,High,Mild,High,Mild
2012-04-09,11033,2,1,4,20,0,1,1,1,20.5,24.240000000000002,36.0,30.002599999999997,21,255,276,High,Mild,High,Mild
2012-04-09,11034,2,1,4,21,0,1,1,3,19.68,23.485,41.0,27.999299999999998,14,151,165,Medium,Mild,Medium,Mild
2012-04-09,11035,2,1,4,22,0,1,1,2,18.86,22.725,41.0,32.9975,6,102,108,Medium,Mild,Medium,Mild
2012-04-09,11036,2,1,4,23,0,1,1,1,18.04,21.97,44.0,19.999499999999998,6,61,67,Medium,Mild,Medium,Mild
2012-04-10,11037,2,1,4,0,0,2,1,2,18.04,21.97,47.0,19.0012,3,23,26,Low,Mild,Low,Mild
2012-04-10,11038,2,1,4,1,0,2,1,1,17.22,21.21,50.0,15.001299999999999,0,9,9,Low,Mild,Low,Mild
2012-04-10,11039,2,1,4,2,0,2,1,1,14.76,17.424999999999997,71.0,8.9981,0,2,2,Low,Mild,Low,Mild
2012-04-10,11040,2,1,4,3,0,2,1,1,14.76,17.424999999999997,71.0,8.9981,0,2,2,Low,Mild,Low,Mild
2012-04-10,11041,2,1,4,4,0,2,1,1,13.940000000000001,16.665,71.0,8.9981,0,2,2,Low,Mild,Low,Mild
2012-04-10,11042,2,1,4,5,0,2,1,1,13.940000000000001,16.665,71.0,8.9981,0,24,24,Low,Mild,Low,Mild
2012-04-10,11043,2,1,4,6,0,2,1,1,13.940000000000001,17.424999999999997,71.0,7.0015,3,100,103,Medium,Mild,Medium,Mild
2012-04-10,11044,2,1,4,7,0,2,1,1,13.940000000000001,17.424999999999997,71.0,7.0015,16,368,384,High,Mild,High,Mild
2012-04-10,11045,2,1,4,8,0,2,1,1,15.58,19.695,62.0,8.9981,22,670,692,High,Mild,High,Mild
2012-04-10,11046,2,1,4,9,0,2,1,1,17.22,21.21,67.0,12.998000000000001,16,303,319,High,Mild,High,Mild
2012-04-10,11047,2,1,4,10,0,2,1,1,18.86,22.725,47.0,11.0014,49,132,181,Medium,Mild,Medium,Mild
2012-04-10,11048,2,1,4,11,0,2,1,1,20.5,24.240000000000002,36.0,0.0,78,161,239,High,Mild,High,Mild
2012-04-10,11049,2,1,4,12,0,2,1,1,22.14,25.759999999999998,22.0,19.0012,75,184,259,High,Mild,High,Mild
2012-04-10,11050,2,1,4,13,0,2,1,1,21.32,25.0,23.0,11.0014,81,202,283,High,Mild,High,Mild
2012-04-10,11051,2,1,4,14,0,2,1,1,22.14,25.759999999999998,24.0,12.998000000000001,75,149,224,High,Mild,High,Mild
2012-04-10,11052,2,1,4,15,0,2,1,1,22.96,26.515,21.0,19.999499999999998,46,157,203,High,Mild,High,Mild
2012-04-10,11053,2,1,4,16,0,2,1,1,23.779999999999998,27.275,21.0,16.997899999999998,66,296,362,High,Mild,High,Mild
2012-04-10,11054,2,1,4,17,0,2,1,1,22.96,26.515,21.0,35.0008,88,656,744,High,Mild,High,Mild
2012-04-10,11055,2,1,4,18,0,2,1,1,22.14,25.759999999999998,22.0,27.999299999999998,78,626,704,High,Mild,High,Mild
2012-04-10,11056,2,1,4,19,0,2,1,1,21.32,25.0,20.0,23.9994,51,428,479,High,Mild,High,Mild
2012-04-10,11057,2,1,4,20,0,2,1,1,18.86,22.725,28.000000000000004,26.0027,34,248,282,High,Mild,High,Mild
2012-04-10,11058,2,1,4,21,0,2,1,1,18.04,21.97,30.0,30.002599999999997,15,191,206,High,Mild,High,Mild
2012-04-10,11059,2,1,4,22,0,2,1,1,16.400000000000002,20.455000000000002,37.0,32.9975,9,118,127,Medium,Mild,Medium,Mild
2012-04-10,11060,2,1,4,23,0,2,1,1,14.76,16.665,40.0,27.999299999999998,14,48,62,Medium,Mild,Medium,Mild
2012-04-11,11061,2,1,4,0,0,3,1,1,13.940000000000001,15.15,36.0,27.999299999999998,8,22,30,Low,Mild,Low,Mild
2012-04-11,11062,2,1,4,1,0,3,1,1,13.940000000000001,15.909999999999998,39.0,19.0012,3,9,12,Low,Mild,Low,Mild
2012-04-11,11063,2,1,4,2,0,3,1,1,13.120000000000001,15.15,45.0,19.0012,0,2,2,Low,Mild,Low,Mild
2012-04-11,11064,2,1,4,3,0,3,1,1,12.299999999999999,14.395,49.0,15.001299999999999,0,2,2,Low,Mild,Low,Mild
2012-04-11,11065,2,1,4,5,0,3,1,1,11.48,13.635,56.00000000000001,12.998000000000001,1,26,27,Low,Mild,Low,Mild
2012-04-11,11066,2,1,4,6,0,3,1,1,11.48,14.395,56.00000000000001,7.0015,3,103,106,Medium,Mild,Medium,Mild
2012-04-11,11067,2,1,4,7,0,3,1,1,11.48,14.395,52.0,8.9981,18,303,321,High,Mild,High,Mild
2012-04-11,11068,2,1,4,8,0,3,1,1,12.299999999999999,14.395,49.0,15.001299999999999,14,581,595,High,Mild,High,Mild
2012-04-11,11069,2,1,4,9,0,3,1,2,13.120000000000001,15.15,49.0,19.999499999999998,20,282,302,High,Mild,High,Mild
2012-04-11,11070,2,1,4,10,0,3,1,2,13.940000000000001,15.15,49.0,22.0028,26,127,153,Medium,Mild,Medium,Mild
2012-04-11,11071,2,1,4,11,0,3,1,2,15.58,19.695,43.0,22.0028,38,142,180,Medium,Mild,Medium,Mild
2012-04-11,11072,2,1,4,12,0,3,1,2,14.76,16.665,46.0,26.0027,35,147,182,Medium,Mild,Medium,Mild
2012-04-11,11073,2,1,4,13,0,3,1,2,16.400000000000002,20.455000000000002,40.0,23.9994,16,147,163,Medium,Mild,Medium,Mild
2012-04-11,11074,2,1,4,14,0,3,1,1,14.76,17.424999999999997,56.99999999999999,12.998000000000001,34,101,135,Medium,Mild,Medium,Mild
2012-04-11,11075,2,1,4,15,0,3,1,3,15.58,19.695,46.0,15.001299999999999,50,152,202,High,Mild,High,Mild
2012-04-11,11076,2,1,4,16,0,3,1,1,18.04,21.97,33.0,19.999499999999998,51,256,307,High,Mild,High,Mild
2012-04-11,11077,2,1,4,17,0,3,1,1,17.22,21.21,35.0,26.0027,52,527,579,High,Mild,High,Mild
2012-04-11,11078,2,1,4,18,0,3,1,3,16.400000000000002,20.455000000000002,43.0,27.999299999999998,39,546,585,High,Mild,High,Mild
2012-04-11,11079,2,1,4,19,0,3,1,1,16.400000000000002,20.455000000000002,40.0,23.9994,28,356,384,High,Mild,High,Mild
2012-04-11,11080,2,1,4,20,0,3,1,1,14.76,16.665,46.0,22.0028,22,213,235,High,Mild,High,Mild
2012-04-11,11081,2,1,4,21,0,3,1,1,13.940000000000001,15.15,56.99999999999999,26.0027,11,154,165,Medium,Mild,Medium,Mild
2012-04-11,11082,2,1,4,22,0,3,1,1,13.940000000000001,15.15,56.99999999999999,22.0028,4,130,134,Medium,Mild,Medium,Mild
2012-04-11,11083,2,1,4,23,0,3,1,1,13.940000000000001,15.15,56.99999999999999,19.999499999999998,9,52,61,Medium,Mild,Medium,Mild
2012-04-12,11084,2,1,4,0,0,4,1,1,13.120000000000001,15.15,66.0,19.0012,1,22,23,Low,Mild,Low,Mild
2012-04-12,11085,2,1,4,1,0,4,1,1,13.120000000000001,15.15,66.0,15.001299999999999,2,7,9,Low,Mild,Low,Mild
2012-04-12,11086,2,1,4,2,0,4,1,1,13.120000000000001,15.15,61.0,19.0012,0,4,4,Low,Mild,Low,Mild
2012-04-12,11087,2,1,4,3,0,4,1,1,13.120000000000001,15.15,61.0,16.997899999999998,2,3,5,Low,Mild,Low,Mild
2012-04-12,11088,2,1,4,4,0,4,1,1,12.299999999999999,14.395,61.0,15.001299999999999,0,1,1,Low,Mild,Low,Mild
2012-04-12,11089,2,1,4,5,0,4,1,1,12.299999999999999,14.395,61.0,15.001299999999999,0,21,21,Low,Mild,Low,Mild
2012-04-12,11090,2,1,4,6,0,4,1,1,12.299999999999999,14.395,65.0,16.997899999999998,2,94,96,Medium,Mild,Medium,Mild
2012-04-12,11091,2,1,4,7,0,4,1,1,12.299999999999999,13.635,65.0,22.0028,12,294,306,High,Mild,High,Mild
2012-04-12,11092,2,1,4,8,0,4,1,1,13.120000000000001,15.15,66.0,22.0028,20,604,624,High,Mild,High,Mild
2012-04-12,11093,2,1,4,9,0,4,1,1,14.76,16.665,56.99999999999999,23.9994,16,271,287,High,Mild,High,Mild
2012-04-12,11094,2,1,4,10,0,4,1,1,16.400000000000002,20.455000000000002,50.0,19.999499999999998,38,103,141,Medium,Mild,Medium,Mild
2012-04-12,11095,2,1,4,11,0,4,1,1,17.22,21.21,47.0,19.999499999999998,50,174,224,High,Mild,High,Mild
2012-04-12,11096,2,1,4,12,0,4,1,1,18.86,22.725,41.0,30.002599999999997,60,199,259,High,Mild,High,Mild
2012-04-12,11097,2,1,4,13,0,4,1,1,19.68,23.485,36.0,30.002599999999997,55,148,203,High,Mild,High,Mild
2012-04-12,11098,2,1,4,14,0,4,1,1,20.5,24.240000000000002,31.0,22.0028,74,150,224,High,Mild,High,Mild
2012-04-12,11099,2,1,4,15,0,4,1,1,19.68,23.485,31.0,16.997899999999998,42,169,211,High,Mild,High,Mild
2012-04-12,11100,2,1,4,16,0,4,1,1,19.68,23.485,31.0,19.0012,54,299,353,High,Mild,High,Mild
2012-04-12,11101,2,1,4,17,0,4,1,1,20.5,24.240000000000002,27.0,26.0027,60,596,656,High,Mild,High,Mild
2012-04-12,11102,2,1,4,18,0,4,1,1,20.5,24.240000000000002,27.0,26.0027,63,547,610,High,Mild,High,Mild
2012-04-12,11103,2,1,4,19,0,4,1,1,18.86,22.725,31.0,19.999499999999998,50,383,433,High,Mild,High,Mild
2012-04-12,11104,2,1,4,20,0,4,1,1,18.04,21.97,33.0,16.997899999999998,26,254,280,High,Mild,High,Mild
2012-04-12,11105,2,1,4,21,0,4,1,1,17.22,21.21,35.0,8.9981,13,174,187,Medium,Mild,Medium,Mild
2012-04-12,11106,2,1,4,22,0,4,1,1,17.22,21.21,35.0,12.998000000000001,15,143,158,Medium,Mild,Medium,Mild
2012-04-12,11107,2,1,4,23,0,4,1,1,17.22,21.21,35.0,12.998000000000001,8,86,94,Medium,Mild,Medium,Mild
2012-04-13,11108,2,1,4,0,0,5,1,1,16.400000000000002,20.455000000000002,37.0,16.997899999999998,14,41,55,Medium,Mild,Medium,Mild
2012-04-13,11109,2,1,4,1,0,5,1,1,14.76,17.424999999999997,46.0,12.998000000000001,2,28,30,Low,Mild,Low,Mild
2012-04-13,11110,2,1,4,2,0,5,1,1,13.940000000000001,16.665,49.0,12.998000000000001,6,5,11,Low,Mild,Low,Mild
2012-04-13,11111,2,1,4,3,0,5,1,1,13.940000000000001,16.665,61.0,11.0014,3,8,11,Low,Mild,Low,Mild
2012-04-13,11112,2,1,4,4,0,5,1,2,13.940000000000001,16.665,53.0,8.9981,1,4,5,Low,Mild,Low,Mild
2012-04-13,11113,2,1,4,5,0,5,1,2,13.940000000000001,16.665,53.0,11.0014,2,19,21,Low,Mild,Low,Mild
2012-04-13,11114,2,1,4,6,0,5,1,1,13.120000000000001,15.909999999999998,56.99999999999999,11.0014,0,84,84,Medium,Mild,Medium,Mild
2012-04-13,11115,2,1,4,7,0,5,1,1,13.940000000000001,15.909999999999998,61.0,15.001299999999999,13,283,296,High,Mild,High,Mild
2012-04-13,11116,2,1,4,8,0,5,1,1,15.58,19.695,46.0,11.0014,24,539,563,High,Mild,High,Mild
2012-04-13,11117,2,1,4,9,0,5,1,1,17.22,21.21,41.0,11.0014,36,294,330,High,Mild,High,Mild
2012-04-13,11118,2,1,4,10,0,5,1,1,18.04,21.97,38.0,12.998000000000001,59,133,192,Medium,Mild,Medium,Mild
2012-04-13,11119,2,1,4,11,0,5,1,1,18.86,22.725,36.0,8.9981,75,158,233,High,Mild,High,Mild
2012-04-13,11120,2,1,4,12,0,5,1,1,20.5,24.240000000000002,31.0,0.0,104,218,322,High,Mild,High,Mild
2012-04-13,11121,2,1,4,13,0,5,1,1,21.32,25.0,27.0,19.0012,112,246,358,High,Mild,High,Mild
2012-04-13,11122,2,1,4,14,0,5,1,1,21.32,25.0,27.0,0.0,125,223,348,High,Mild,High,Mild
2012-04-13,11123,2,1,4,15,0,5,1,1,22.14,25.759999999999998,28.000000000000004,16.997899999999998,115,237,352,High,Mild,High,Mild
2012-04-13,11124,2,1,4,16,0,5,1,1,22.96,26.515,26.0,16.997899999999998,113,350,463,High,Mild,High,Mild
2012-04-13,11125,2,1,4,17,0,5,1,1,22.96,26.515,24.0,11.0014,117,621,738,High,Mild,High,Mild
2012-04-13,11126,2,1,4,18,0,5,1,1,22.14,25.759999999999998,26.0,8.9981,107,564,671,High,Mild,High,Mild
2012-04-13,11127,2,1,4,19,0,5,1,1,22.14,25.759999999999998,24.0,11.0014,75,352,427,High,Mild,High,Mild
2012-04-13,11128,2,1,4,20,0,5,1,1,20.5,24.240000000000002,28.999999999999996,8.9981,44,242,286,High,Mild,High,Mild
2012-04-13,11129,2,1,4,21,0,5,1,1,20.5,24.240000000000002,36.0,0.0,36,153,189,Medium,Mild,Medium,Mild
2012-04-13,11130,2,1,4,22,0,5,1,1,18.04,21.97,62.0,7.0015,34,181,215,High,Mild,High,Mild
2012-04-13,11131,2,1,4,23,0,5,1,1,17.22,21.21,62.0,6.0032,35,163,198,Medium,Mild,Medium,Mild
2012-04-14,11132,2,1,4,0,0,6,0,1,16.400000000000002,20.455000000000002,57.99999999999999,8.9981,11,85,96,Medium,Mild,Medium,Mild
2012-04-14,11133,2,1,4,1,0,6,0,1,16.400000000000002,20.455000000000002,57.99999999999999,8.9981,10,60,70,Medium,Mild,Medium,Mild
2012-04-14,11134,2,1,4,2,0,6,0,1,15.58,19.695,66.0,8.9981,3,53,56,Medium,Mild,Medium,Mild
2012-04-14,11135,2,1,4,3,0,6,0,1,14.76,18.18,66.0,6.0032,6,26,32,Low,Mild,Low,Mild
2012-04-14,11136,2,1,4,4,0,6,0,1,14.76,18.18,71.0,7.0015,5,9,14,Low,Mild,Low,Mild
2012-04-14,11137,2,1,4,5,0,6,0,1,14.76,18.18,66.0,7.0015,2,5,7,Low,Mild,Low,Mild
2012-04-14,11138,2,1,4,6,0,6,0,1,13.940000000000001,16.665,76.0,11.0014,2,19,21,Low,Mild,Low,Mild
2012-04-14,11139,2,1,4,7,0,6,0,1,14.76,18.18,71.0,7.0015,8,56,64,Medium,Mild,Medium,Mild
2012-04-14,11140,2,1,4,8,0,6,0,1,14.76,17.424999999999997,71.0,8.9981,24,136,160,Medium,Mild,Medium,Mild
2012-04-14,11141,2,1,4,9,0,6,0,1,17.22,21.21,54.0,8.9981,59,206,265,High,Mild,High,Mild
2012-04-14,11142,2,1,4,10,0,6,0,1,18.86,22.725,51.0,11.0014,139,267,406,High,Mild,High,Mild
2012-04-14,11143,2,1,4,11,0,6,0,1,21.32,25.0,45.0,12.998000000000001,207,357,564,High,Mild,High,Mild
2012-04-14,11144,2,1,4,12,0,6,0,1,23.779999999999998,27.275,35.0,16.997899999999998,274,404,678,High,Mild,High,Mild
2012-04-14,11145,2,1,4,13,0,6,0,1,25.419999999999998,31.06,33.0,19.999499999999998,308,370,678,High,Hot,High,Hot
2012-04-14,11146,2,1,4,14,0,6,0,2,26.240000000000002,31.06,27.0,30.002599999999997,288,372,660,High,Hot,High,Hot
2012-04-14,11147,2,1,4,15,0,6,0,2,26.240000000000002,31.06,27.0,23.9994,311,347,658,High,Hot,High,Hot
2012-04-14,11148,2,1,4,16,0,6,0,2,26.240000000000002,31.06,27.0,23.9994,253,329,582,High,Hot,High,Hot
2012-04-14,11149,2,1,4,17,0,6,0,2,25.419999999999998,31.06,33.0,16.997899999999998,251,309,560,High,Hot,High,Hot
2012-04-14,11150,2,1,4,18,0,6,0,2,25.419999999999998,31.06,35.0,15.001299999999999,197,284,481,High,Hot,High,Hot
2012-04-14,11151,2,1,4,19,0,6,0,2,24.599999999999998,31.06,40.0,11.0014,163,296,459,High,Mild,High,Mild
2012-04-14,11152,2,1,4,20,0,6,0,2,22.96,26.515,46.0,8.9981,112,209,321,High,Mild,High,Mild
2012-04-14,11153,2,1,4,21,0,6,0,2,22.96,26.515,43.0,8.9981,53,167,220,High,Mild,High,Mild
2012-04-14,11154,2,1,4,22,0,6,0,2,22.14,25.759999999999998,52.0,11.0014,64,148,212,High,Mild,High,Mild
2012-04-14,11155,2,1,4,23,0,6,0,2,22.14,25.759999999999998,56.00000000000001,12.998000000000001,45,151,196,Medium,Mild,Medium,Mild
2012-04-15,11156,2,1,4,0,0,0,0,2,22.14,25.759999999999998,56.00000000000001,12.998000000000001,30,94,124,Medium,Mild,Medium,Mild
2012-04-15,11157,2,1,4,1,0,0,0,2,22.14,25.759999999999998,56.00000000000001,11.0014,17,89,106,Medium,Mild,Medium,Mild
2012-04-15,11158,2,1,4,2,0,0,0,2,22.14,25.759999999999998,56.00000000000001,7.0015,20,54,74,Medium,Mild,Medium,Mild
2012-04-15,11159,2,1,4,3,0,0,0,2,21.32,25.0,59.0,8.9981,18,27,45,Low,Mild,Low,Mild
2012-04-15,11160,2,1,4,4,0,0,0,2,22.14,25.759999999999998,52.0,0.0,2,10,12,Low,Mild,Low,Mild
2012-04-15,11161,2,1,4,5,0,0,0,1,20.5,24.240000000000002,68.0,11.0014,4,6,10,Low,Mild,Low,Mild
2012-04-15,11162,2,1,4,6,0,0,0,1,20.5,24.240000000000002,63.0,8.9981,5,11,16,Low,Mild,Low,Mild
2012-04-15,11163,2,1,4,7,0,0,0,1,20.5,24.240000000000002,63.0,7.0015,16,30,46,Low,Mild,Low,Mild
2012-04-15,11164,2,1,4,8,0,0,0,1,21.32,25.0,59.0,0.0,33,64,97,Medium,Mild,Medium,Mild
2012-04-15,11165,2,1,4,9,0,0,0,1,22.14,25.759999999999998,56.00000000000001,15.001299999999999,97,154,251,High,Mild,High,Mild
2012-04-15,11166,2,1,4,10,0,0,0,1,23.779999999999998,27.275,53.0,15.001299999999999,186,235,421,High,Mild,High,Mild
2012-04-15,11167,2,1,4,11,0,0,0,1,25.419999999999998,31.06,46.0,19.999499999999998,227,301,528,High,Hot,High,Hot
2012-04-15,11168,2,1,4,12,0,0,0,1,26.240000000000002,31.06,44.0,19.0012,275,360,635,High,Hot,High,Hot
2012-04-15,11169,2,1,4,13,0,0,0,1,27.060000000000002,31.06,44.0,19.0012,298,383,681,High,Hot,High,Hot
2012-04-15,11170,2,1,4,14,0,0,0,1,28.7,31.819999999999997,39.0,19.0012,282,346,628,High,Hot,High,Hot
2012-04-15,11171,2,1,4,15,0,0,0,1,28.7,31.819999999999997,39.0,26.0027,266,351,617,High,Hot,High,Hot
2012-04-15,11172,2,1,4,16,0,0,0,1,29.52,32.574999999999996,39.0,23.9994,286,330,616,High,Hot,High,Hot
2012-04-15,11173,2,1,4,17,0,0,0,1,28.7,31.819999999999997,42.0,22.0028,262,361,623,High,Hot,High,Hot
2012-04-15,11174,2,1,4,18,0,0,0,1,28.7,31.819999999999997,42.0,16.997899999999998,184,295,479,High,Hot,High,Hot
2012-04-15,11175,2,1,4,19,0,0,0,1,28.7,31.819999999999997,42.0,16.997899999999998,114,265,379,High,Hot,High,Hot
2012-04-15,11176,2,1,4,20,0,0,0,1,26.240000000000002,31.06,50.0,15.001299999999999,86,205,291,High,Hot,High,Hot
2012-04-15,11177,2,1,4,21,0,0,0,1,25.419999999999998,31.06,56.99999999999999,16.997899999999998,76,153,229,High,Hot,High,Hot
2012-04-15,11178,2,1,4,22,0,0,0,1,27.880000000000003,31.819999999999997,44.0,23.9994,37,97,134,Medium,Hot,Medium,Hot
2012-04-15,11179,2,1,4,23,0,0,0,1,27.060000000000002,31.06,50.0,26.0027,25,65,90,Medium,Hot,Medium,Hot
2012-04-16,11180,2,1,4,0,1,1,0,1,26.240000000000002,31.06,53.0,22.0028,15,26,41,Low,Hot,Low,Hot
2012-04-16,11181,2,1,4,1,1,1,0,1,25.419999999999998,30.305,61.0,23.9994,7,21,28,Low,Hot,Low,Hot
2012-04-16,11182,2,1,4,2,1,1,0,1,24.599999999999998,30.305,64.0,16.997899999999998,5,9,14,Low,Mild,Low,Mild
2012-04-16,11183,2,1,4,3,1,1,0,1,23.779999999999998,27.275,68.0,12.998000000000001,3,5,8,Low,Mild,Low,Mild
2012-04-16,11184,2,1,4,4,1,1,0,1,22.14,25.759999999999998,77.0,15.001299999999999,0,6,6,Low,Mild,Low,Mild
2012-04-16,11185,2,1,4,5,1,1,0,1,22.14,25.759999999999998,77.0,15.001299999999999,4,34,38,Low,Mild,Low,Mild
2012-04-16,11186,2,1,4,6,1,1,0,1,21.32,25.0,83.0,11.0014,10,123,133,Medium,Mild,Medium,Mild
2012-04-16,11187,2,1,4,7,1,1,0,1,21.32,25.0,83.0,8.9981,20,367,387,High,Mild,High,Mild
2012-04-16,11188,2,1,4,8,1,1,0,2,22.96,26.515,83.0,11.0014,48,549,597,High,Mild,High,Mild
2012-04-16,11189,2,1,4,9,1,1,0,1,25.419999999999998,30.305,69.0,15.001299999999999,59,238,297,High,Hot,High,Hot
2012-04-16,11190,2,1,4,10,1,1,0,1,25.419999999999998,30.305,69.0,16.997899999999998,75,149,224,High,Hot,High,Hot
2012-04-16,11191,2,1,4,11,1,1,0,1,26.240000000000002,30.305,65.0,16.997899999999998,115,136,251,High,Hot,High,Hot
2012-04-16,11192,2,1,4,12,1,1,0,1,27.880000000000003,31.819999999999997,56.99999999999999,16.997899999999998,75,196,271,High,Hot,High,Hot
2012-04-16,11193,2,1,4,13,1,1,0,1,30.34,33.335,45.0,19.999499999999998,79,184,263,High,Hot,High,Hot
2012-04-16,11194,2,1,4,14,1,1,0,1,31.16,34.089999999999996,45.0,22.0028,105,183,288,High,Hot,High,Hot
2012-04-16,11195,2,1,4,15,1,1,0,1,32.800000000000004,34.849999999999994,33.0,30.002599999999997,81,194,275,High,Hot,High,Hot
2012-04-16,11196,2,1,4,16,1,1,0,1,32.800000000000004,34.849999999999994,33.0,31.0009,92,266,358,High,Hot,High,Hot
2012-04-16,11197,2,1,4,17,1,1,0,1,32.800000000000004,34.849999999999994,33.0,26.0027,111,601,712,High,Hot,High,Hot
2012-04-16,11198,2,1,4,18,1,1,0,1,32.800000000000004,34.849999999999994,31.0,26.0027,87,589,676,High,Hot,High,Hot
2012-04-16,11199,2,1,4,19,1,1,0,1,31.16,33.335,35.0,26.0027,61,461,522,High,Hot,High,Hot
2012-04-16,11200,2,1,4,20,1,1,0,1,30.34,32.574999999999996,37.0,19.999499999999998,48,327,375,High,Hot,High,Hot
2012-04-16,11201,2,1,4,21,1,1,0,1,27.880000000000003,31.819999999999997,51.0,16.997899999999998,39,232,271,High,Hot,High,Hot
2012-04-16,11202,2,1,4,22,1,1,0,1,27.880000000000003,31.819999999999997,51.0,16.997899999999998,35,179,214,High,Hot,High,Hot
2012-04-16,11203,2,1,4,23,1,1,0,1,28.7,31.819999999999997,45.0,19.999499999999998,24,97,121,Medium,Hot,Medium,Hot
